aX,aY,aZ,gX,gY,gZ
-0.201,0.171,0.939,-14.282,94.971,-26.733
-0.265,0.066,1.094,-19.348,83.618,-9.277
-0.152,-0.162,1.188,-35.156,80.200,11.658
0.030,-0.237,1.127,-57.922,81.116,31.311
0.116,-0.336,1.116,-79.102,71.594,31.067
0.128,-0.553,1.109,-89.111,50.537,18.005
0.131,-0.517,1.218,-89.600,24.353,11.841
0.177,-0.429,0.729,-82.642,11.475,2.075
0.055,-0.558,1.129,-75.928,-49.011,-17.883
-0.132,-0.504,1.401,-55.786,-57.251,-18.433
-0.104,-0.331,1.241,-51.758,-8.545,-20.203
-0.050,-0.231,1.063,-48.828,28.748,-29.358
-0.211,-0.152,1.293,-47.974,29.602,-24.170
-0.257,-0.015,1.184,-60.364,28.259,-9.766
-0.968,-0.727,2.487,-69.458,2.075,5.615
-0.272,-1.003,3.793,-26.611,19.409,42.114
0.631,-0.130,2.422,2.136,109.497,67.810
0.452,-0.091,1.529,-2.930,104.065,35.828
0.465,-0.458,0.829,-22.705,54.810,-16.113
0.299,-0.681,0.858,-2.380,-23.926,-32.593
0.293,-0.348,0.652,12.329,-57.495,-12.207
0.126,-0.255,0.521,3.601,-76.904,-13.367
0.029,-0.261,0.396,2.563,-88.928,-21.545
-0.047,-0.326,0.297,4.395,-88.135,-22.522
-0.119,-0.342,0.281,0.183,-79.346,-16.113
-0.262,-0.281,0.495,-8.423,-59.875,-10.071
-0.368,-0.254,0.879,-13.184,-23.560,-9.644
-0.409,-0.278,1.214,-15.320,21.362,-8.789
-0.371,-0.240,1.295,-17.639,63.904,-2.869
-0.259,-0.238,1.357,-17.029,76.660,0.610

0.092,-0.359,2.355,70.190,44.495,53.406
0.153,-0.384,2.443,88.074,52.124,50.964
0.262,-0.408,2.414,104.980,56.641,44.434
0.381,-0.414,2.295,121.155,50.598,32.654
0.411,-0.441,2.116,132.507,30.396,15.686
0.393,-0.342,1.998,141.296,-2.075,-0.366
0.297,-0.123,1.996,152.222,-37.903,-8.545
0.219,-0.091,1.942,160.278,-67.322,-11.047
0.226,-0.099,1.758,162.964,-82.703,-11.108
0.243,0.024,1.607,173.340,-89.172,-11.475
0.238,0.105,1.571,195.251,-88.501,-12.024
0.251,0.041,1.448,209.229,-78.674,-11.963
0.297,-0.023,1.285,209.778,-63.110,-12.268
0.364,0.010,1.228,206.848,-52.307,-14.343
0.373,-0.057,1.202,201.233,-48.035,-18.372
0.374,-0.092,1.071,195.435,-48.157,-25.024
0.329,-0.092,0.971,202.576,-55.542,-32.715
0.284,-0.067,0.795,220.581,-62.134,-41.138
0.262,0.082,0.599,237.183,-63.049,-48.706
0.168,0.033,0.569,242.615,-67.505,-54.871
0.119,-0.111,0.392,231.567,-61.157,-60.852
0.085,-0.175,0.277,216.003,-50.537,-65.979
0.020,-0.149,0.216,206.360,-42.847,-71.045
-0.056,-0.078,0.182,203.491,-38.635,-75.073
-0.127,-0.094,0.120,204.346,-35.461,-74.585
-0.194,-0.082,0.029,200.806,-31.128,-72.449
-0.283,-0.135,-0.074,198.364,-28.320,-68.420
-0.290,-0.194,-0.196,195.190,-26.794,-64.148
-0.272,-0.252,-0.243,188.171,-25.879,-65.857
-0.344,-0.305,-0.315,180.054,-24.841,-70.129
-0.432,-0.292,-0.455,176.025,-22.888,-72.388
-0.538,-0.322,-0.526,175.232,-26.123,-73.364
-0.615,-0.314,-0.661,171.021,-26.367,-73.425
-0.703,-0.292,-0.774,165.710,-26.855,-69.763
-0.776,-0.382,-1.009,158.264,-30.212,-66.528
-0.826,-0.439,-1.215,145.508,-39.978,-62.073
-0.915,-0.463,-1.346,126.221,-56.091,-59.448
-1.029,-0.397,-1.480,106.628,-72.388,-55.786
-1.150,-0.298,-1.587,88.440,-91.736,-49.500
-1.242,-0.264,-1.645,68.298,-113.892,-38.696
-1.308,-0.250,-1.653,39.185,-133.118,-19.409
-1.290,-0.387,-1.590,4.883,-148.865,1.221
-1.188,-0.519,-1.447,-18.005,-146.973,22.827
-1.041,-0.627,-1.277,-25.269,-114.075,39.246
-0.858,-0.710,-1.134,-25.696,-56.885,45.715
-0.669,-0.782,-1.028,-27.710,3.296,45.959
-0.497,-0.866,-0.895,-37.842,44.067,44.739
-0.368,-0.911,-0.686,-54.749,63.660,42.053
-0.259,-0.910,-0.496,-71.289,70.618,37.720
-0.174,-0.910,-0.405,-79.773,67.322,31.311
-0.155,-0.908,-0.370,-81.055,52.673,23.010
-0.163,-0.908,-0.419,-79.163,33.569,14.404
-0.210,-0.876,-0.471,-80.994,13.184,6.653
-0.285,-0.829,-0.504,-87.341,-4.944,0.061
-0.347,-0.764,-0.531,-93.933,-18.127,-3.723
-0.411,-0.698,-0.547,-98.694,-23.315,-7.202
-0.438,-0.656,-0.576,-103.638,-20.691,-9.521
-0.420,-0.623,-0.598,-110.107,-15.015,-9.949
-0.390,-0.638,-0.576,-119.995,-9.583,-12.573
-0.347,-0.645,-0.543,-132.935,-3.418,-18.188
-0.301,-0.630,-0.478,-145.691,2.625,-26.550
-0.231,-0.615,-0.433,-153.748,9.399,-37.109
-0.162,-0.615,-0.383,-157.715,18.372,-50.232
-0.091,-0.583,-0.365,-159.058,30.457,-64.575
-0.070,-0.490,-0.330,-160.706,41.443,-77.271
-0.087,-0.331,-0.252,-156.738,48.462,-84.534
-0.010,-0.287,-0.088,-147.949,55.481,-78.491
0.038,-0.284,0.066,-141.602,70.862,-37.109
-0.359,0.142,0.131,-132.263,97.778,44.556
-0.717,0.335,0.051,-128.418,120.117,101.196
-0.839,0.425,0.016,-149.048,123.718,96.436
-0.548,0.212,0.154,-181.152,112.671,57.068
-0.383,0.075,0.362,-213.013,90.637,41.870
-0.386,0.089,0.678,-235.596,70.251,55.603
-0.328,0.002,0.967,-236.877,74.768,62.256
-0.179,-0.118,1.106,-228.882,106.750,58.777
0.019,-0.250,1.124,-223.694,145.386,45.898
0.070,-0.193,1.095,-220.337,164.917,29.236
-0.031,0.133,1.247,-207.581,145.020,25.085
-0.156,0.330,1.596,-185.913,86.609,41.809
-0.144,0.275,1.890,-183.594,24.109,57.556
-0.091,0.219,2.064,-192.627,-8.667,70.068
-0.053,0.141,2.089,-197.449,-14.526,80.750
0.090,-0.012,1.973,-195.190,-11.169,81.299
0.198,-0.210,1.850,-185.669,-7.812,69.824
0.211,-0.297,1.826,-164.612,-1.770,51.880
0.173,-0.360,1.856,-137.207,15.808,28.625
0.116,-0.450,1.851,-114.380,47.485,3.418
0.079,-0.483,1.784,-96.497,82.581,-16.418
0.041,-0.398,1.659,-82.520,113.037,-28.687
0.031,-0.387,1.556,-74.158,126.038,-36.560
-0.025,-0.229,1.532,-73.547,124.512,-37.720
-0.388,0.035,1.710,-75.500,109.680,-33.569
-0.009,-0.057,0.902,-80.566,68.481,-36.011
-0.317,-0.183,1.695,-77.637,-33.936,-20.996
-0.396,-0.011,1.540,-78.552,-52.185,-0.305
-0.287,-0.213,1.514,-76.172,-53.406,3.235
-0.149,-0.255,1.200,-71.045,-41.382,16.663
-0.143,-0.215,1.159,-59.937,-53.833,26.978
-0.128,-0.213,1.161,-46.753,-55.481,23.987
-0.088,-0.284,1.145,-38.940,-43.762,14.893
-0.088,-0.223,1.069,-32.532,-26.550,12.146
-0.056,-0.217,1.064,-30.151,-11.108,6.775
-0.067,-0.127,1.044,-26.672,3.235,0.916
-0.273,-0.436,1.374,-28.625,5.920,-4.700
-0.209,-0.261,1.982,-18.982,-16.541,1.831
-0.069,-0.161,2.032,-2.991,-11.597,5.371
0.032,-0.216,1.590,2.380,16.663,-6.348
-0.030,-0.170,1.164,3.052,30.640,-13.306
-0.079,-0.168,0.988,-1.526,19.470,-13.916
-0.047,-0.147,0.849,0.183,2.625,-6.958
-0.012,-0.132,0.760,4.517,-11.536,-2.075
-0.033,-0.168,0.709,6.531,-18.677,-2.991
-0.036,-0.206,0.695,2.625,-15.381,-5.920
-0.077,-0.213,0.761,-0.549,-8.606,-7.935
-0.140,-0.208,0.877,-2.014,-2.075,-10.315
-0.182,-0.218,0.967,-2.625,3.723,-12.756
-0.211,-0.238,1.049,-2.563,5.920,-13.794
-0.209,-0.220,1.071,-2.014,4.883,-13.123

0.085,-0.310,2.218,37.109,71.594,80.994
0.205,-0.329,2.372,53.772,70.618,74.402
0.255,-0.329,2.531,78.979,57.373,60.913
0.257,-0.229,2.578,109.680,49.011,47.241
0.260,-0.148,2.577,141.235,45.593,35.217
0.318,-0.118,2.478,163.025,43.457,25.085
0.366,-0.113,2.303,175.354,40.833,12.512
0.362,-0.076,2.123,192.139,37.903,-0.183
0.337,0.058,1.917,210.815,33.447,-9.277
0.310,0.089,1.740,226.929,22.278,-14.893
0.321,0.084,1.596,237.183,7.263,-18.250
0.385,0.059,1.394,241.455,-5.249,-22.400
0.393,0.083,1.229,244.690,-16.235,-30.212
0.349,0.158,1.093,252.441,-23.010,-40.283
0.303,0.076,1.001,260.010,-30.884,-48.462
0.304,0.064,0.900,258.850,-34.546,-54.199
0.295,0.056,0.839,253.296,-30.029,-57.190
0.262,-0.005,0.800,240.417,-32.776,-57.190
0.264,-0.169,0.728,225.830,-46.631,-55.237
0.276,-0.186,0.660,221.985,-57.983,-53.101
0.266,-0.179,0.560,226.074,-63.843,-58.533
0.187,-0.069,0.476,226.501,-63.782,-69.336
0.077,-0.031,0.447,222.900,-64.636,-74.524
0.016,-0.107,0.441,217.468,-69.458,-69.946
-0.013,-0.110,0.415,210.876,-66.528,-65.613
-0.007,-0.169,0.242,211.914,-52.490,-69.153
-0.035,-0.226,0.132,211.121,-43.701,-75.684
-0.106,-0.176,0.010,203.003,-40.161,-80.322
-0.216,-0.115,-0.010,196.655,-41.565,-79.102
-0.266,-0.176,0.024,194.214,-41.870,-71.777
-0.212,-0.306,-0.095,185.120,-32.532,-70.313
-0.231,-0.385,-0.183,175.354,-25.940,-76.355
-0.335,-0.352,-0.138,174.622,-28.259,-79.590
-0.384,-0.372,-0.168,176.086,-29.053,-78.979
-0.402,-0.412,-0.382,179.443,-23.743,-79.651
-0.449,-0.447,-0.630,185.425,-21.545,-83.496
-0.538,-0.426,-0.865,188.354,-29.053,-88.379
-0.643,-0.320,-1.103,184.692,-43.030,-91.064
-0.788,-0.239,-1.383,177.612,-64.514,-94.055
-0.906,-0.227,-1.718,171.448,-91.736,-95.032
-1.027,-0.190,-2.011,158.203,-124.023,-90.759
-1.127,-0.173,-2.196,128.479,-156.372,-80.139
-1.192,-0.124,-2.232,86.609,-181.396,-60.059
-1.238,-0.172,-2.159,47.302,-182.617,-33.875
-1.218,-0.300,-2.003,15.930,-147.278,-8.484
-1.093,-0.449,-1.775,-16.785,-82.092,12.268
-0.873,-0.504,-1.496,-45.776,-12.573,32.776
-0.687,-0.560,-1.165,-62.500,39.063,49.377
-0.522,-0.685,-0.911,-75.867,72.266,57.556
-0.379,-0.789,-0.668,-87.952,86.365,61.279
-0.259,-0.839,-0.485,-97.412,86.182,60.974
-0.195,-0.862,-0.361,-101.929,74.463,53.040
-0.181,-0.881,-0.314,-99.854,57.068,40.344
-0.193,-0.867,-0.347,-94.971,37.231,27.466
-0.234,-0.851,-0.405,-94.360,15.137,15.198
-0.275,-0.823,-0.475,-98.999,-6.409,5.249
-0.328,-0.718,-0.489,-106.995,-23.682,-1.282
-0.400,-0.592,-0.476,-115.906,-32.593,-4.639
-0.443,-0.543,-0.476,-123.901,-32.349,-3.418
-0.451,-0.544,-0.453,-132.507,-24.536,0.793
-0.405,-0.539,-0.406,-142.761,-10.132,4.028
-0.374,-0.553,-0.333,-153.259,6.897,4.150
-0.336,-0.597,-0.281,-161.438,24.658,0.793
-0.310,-0.573,-0.214,-166.443,40.894,-3.601
-0.293,-0.526,-0.135,-169.373,56.519,-8.911
-0.293,-0.416,-0.047,-171.448,70.068,-13.306
-0.361,-0.239,0.099,-169.800,79.468,-13.062
-0.414,-0.256,0.155,-165.161,84.778,-5.310
-0.394,-0.310,0.183,-163.513,83.435,8.606
-0.324,-0.373,0.201,-168.945,74.463,20.630
-0.268,-0.407,0.231,-178.284,59.875,24.963
-0.270,-0.389,0.306,-187.073,45.593,22.400
-0.319,-0.360,0.376,-190.735,40.833,17.151
-0.321,-0.362,0.411,-190.735,47.119,13.062
-0.312,-0.386,0.462,-190.979,56.519,9.094
-0.291,-0.386,0.507,-192.627,68.420,3.784
-0.259,-0.375,0.583,-192.383,81.360,-0.977
-0.230,-0.340,0.654,-189.514,96.008,-3.845
-0.220,-0.175,0.730,-185.913,110.229,-2.991
-0.255,0.008,0.882,-181.152,117.310,5.798
-0.271,0.034,0.992,-177.246,112.366,25.696
-0.214,-0.032,1.052,-180.603,93.872,49.194
-0.133,-0.113,1.124,-186.157,68.970,65.063
-0.042,-0.197,1.208,-188.049,46.692,70.496
0.012,-0.211,1.233,-184.509,36.133,68.909
0.086,-0.203,1.245,-173.523,38.147,61.707
0.124,-0.207,1.320,-159.546,50.964,53.040
0.206,-0.289,1.373,-149.780,74.768,44.495
0.225,-0.413,1.363,-150.208,101.990,35.645
0.231,-0.539,1.378,-157.104,126.709,28.748
0.321,-0.500,1.428,-168.762,149.536,30.518
0.392,-0.371,1.606,-180.847,170.044,35.889
0.439,-0.276,1.714,-192.383,194.214,41.016
0.453,-0.207,1.782,-198.303,205.383,47.791
0.659,-0.201,1.914,-197.815,201.965,52.856
0.452,0.066,1.925,-195.190,220.764,52.063
0.552,0.501,1.342,-194.580,166.138,28.015
0.834,0.092,1.350,-146.118,83.191,15.320
0.532,0.005,1.522,-98.389,12.390,22.461
0.331,-0.127,1.792,-77.271,-11.169,27.100
0.156,-0.091,1.612,-78.125,4.883,18.738
0.363,-0.189,1.396,-85.938,1.587,4.272
0.486,-0.266,1.287,-84.778,-29.297,5.798
0.474,-0.283,1.478,-82.336,-72.083,27.161
0.186,-0.148,1.507,-85.815,-87.341,49.316
0.034,0.021,1.526,-88.257,-91.431,45.532
0.052,0.038,1.573,-86.792,-65.063,46.448
0.152,0.042,1.512,-76.111,-25.940,43.335
0.051,0.143,1.404,-50.842,7.568,34.851
0.045,0.111,1.266,-29.236,44.861,31.250
0.103,0.049,1.063,-14.893,76.538,27.710
0.113,-0.029,0.849,-14.038,97.656,20.691
0.132,-0.088,0.718,-18.066,111.145,16.785
0.157,-0.112,0.658,-25.085,112.976,15.137
0.181,-0.110,0.636,-32.166,104.370,13.123
0.241,-0.101,0.662,-39.063,90.942,10.925
0.292,-0.090,0.706,-44.617,71.899,8.850
0.306,-0.090,0.752,-48.096,51.147,9.521
0.244,-0.101,0.761,-53.162,31.494,13.611
