aX,aY,aZ,gX,gY,gZ
0.043,0.335,0.618,61.340,-25.146,-112.183
0.024,0.223,0.616,58.533,-25.146,-112.610
0.006,0.127,0.634,53.284,-30.151,-109.985
-0.022,0.027,0.675,46.143,-37.537,-104.675
-0.072,-0.014,0.704,39.307,-46.631,-98.694
-0.107,-0.033,0.762,29.785,-57.861,-90.698
-0.157,-0.089,0.883,19.470,-65.186,-81.238
-0.255,-0.151,1.021,12.451,-65.186,-74.280
-0.353,-0.157,1.117,10.071,-59.021,-69.397
-0.364,-0.149,1.178,9.277,-48.340,-60.608
-0.303,-0.168,1.218,9.155,-31.555,-49.072
-0.245,-0.243,1.225,11.414,-10.925,-43.335
-0.228,-0.286,1.214,14.954,2.808,-45.044
-0.209,-0.317,1.223,17.700,9.705,-49.805
-0.218,-0.360,1.238,21.484,16.968,-56.335
-0.235,-0.422,1.251,27.710,28.625,-63.721
-0.260,-0.501,1.266,33.569,42.236,-71.167
-0.271,-0.550,1.278,36.926,55.054,-78.064
-0.322,-0.630,1.276,42.114,68.787,-84.717
-0.351,-0.706,1.240,48.584,82.153,-92.651
-0.378,-0.791,1.179,56.274,92.834,-98.083
-0.428,-0.867,1.109,64.209,94.360,-99.304
-0.459,-0.936,1.020,73.486,89.294,-98.267
-0.499,-1.022,0.924,84.595,80.872,-93.811
-0.502,-1.107,0.821,92.224,68.665,-86.182
-0.463,-1.189,0.728,93.079,55.847,-74.036
-0.392,-1.238,0.645,87.280,43.274,-58.472
-0.304,-1.229,0.593,72.510,29.053,-44.189
-0.230,-1.190,0.603,50.171,13.428,-32.654
-0.198,-1.085,0.668,22.827,-1.709,-22.156
-0.169,-0.931,0.748,-4.211,-14.282,-11.780
-0.161,-0.763,0.849,-25.513,-24.353,-0.671
-0.163,-0.611,0.969,-38.452,-32.104,11.108
-0.129,-0.482,1.067,-41.870,-37.354,25.269
-0.051,-0.355,1.120,-38.635,-37.964,38.086
0.035,-0.249,1.125,-33.691,-31.494,45.898
0.104,-0.150,1.107,-31.555,-18.921,47.791
0.191,-0.073,1.048,-29.846,-0.610,47.180
0.301,-0.005,0.973,-26.245,17.517,45.532
0.394,0.032,0.888,-21.545,30.823,41.992
0.450,0.045,0.813,-16.296,36.926,36.316
0.481,0.057,0.750,-11.292,34.668,29.419
0.490,0.045,0.717,-6.287,25.391,23.315
0.479,0.017,0.702,-0.427,14.587,18.860
0.459,-0.020,0.694,4.761,5.676,13.794
0.429,-0.065,0.688,7.263,0.122,6.775
0.385,-0.119,0.703,4.944,-1.892,-0.305
0.328,-0.170,0.741,-2.075,-1.282,-5.920
0.266,-0.213,0.777,-9.949,0.366,-9.644
0.215,-0.249,0.822,-15.991,-0.549,-10.559
0.166,-0.274,0.880,-21.118,-4.639,-8.423
0.133,-0.270,0.928,-25.146,-8.972,-4.456
0.128,-0.248,0.973,-27.161,-11.719,0.183
0.125,-0.222,1.030,-28.503,-12.695,4.517
0.117,-0.204,1.088,-28.442,-10.864,7.629
0.123,-0.186,1.117,-25.879,-7.080,9.583
0.142,-0.156,1.131,-22.156,-3.723,11.047
0.161,-0.146,1.124,-17.822,-0.305,13.123
0.192,-0.136,1.095,-13.000,2.197,14.343
0.237,-0.122,1.062,-9.705,2.747,14.832
0.263,-0.113,1.036,-8.484,2.991,14.587
0.281,-0.103,1.004,-7.446,3.540,12.817
0.296,-0.091,0.963,-6.958,3.235,10.071
0.305,-0.083,0.937,-6.409,1.343,7.874
0.299,-0.085,0.928,-6.042,-0.977,5.859
0.275,-0.085,0.917,-5.920,-3.235,3.418
0.258,-0.079,0.918,-6.165,-6.042,2.563
0.243,-0.079,0.937,-7.385,-8.789,4.272
0.224,-0.068,0.956,-7.874,-10.254,6.409
0.218,-0.060,0.963,-7.141,-9.583,7.751
0.210,-0.056,0.961,-6.348,-7.812,7.568
0.201,-0.055,0.954,-5.310,-5.676,5.737
0.191,-0.061,0.949,-5.005,-3.052,2.930
0.190,-0.068,0.943,-5.005,-0.610,0.916
0.201,-0.063,0.935,-5.066,1.404,0.122
0.207,-0.064,0.940,-4.578,1.648,-0.488
0.206,-0.066,0.951,-4.456,0.854,-0.977
0.203,-0.068,0.961,-4.150,0.427,-1.099
0.195,-0.073,0.968,-3.052,-0.122,-1.343
0.183,-0.085,0.966,-1.404,-1.160,-1.953
0.167,-0.104,0.968,0.366,-1.831,-2.136
0.146,-0.116,0.966,0.854,-2.686,-2.319
0.138,-0.130,0.961,0.854,-2.258,-1.770
0.139,-0.135,0.958,0.061,-1.526,0.244
0.161,-0.118,0.961,-2.380,-0.916,3.723
0.188,-0.101,0.974,-4.700,-1.404,7.019
0.203,-0.080,0.982,-5.249,-2.686,8.667
0.217,-0.061,0.990,-5.005,-4.150,9.155
0.229,-0.049,0.995,-4.578,-3.723,9.094
0.244,-0.040,0.984,-3.540,-1.587,8.057
0.261,-0.032,0.965,-3.357,0.366,6.470
0.278,-0.025,0.951,-3.479,2.380,4.639

-0.450,-1.042,1.404,17.395,8.423,13.855
-0.503,-1.174,1.384,22.156,15.991,15.503
-0.536,-1.277,1.321,26.306,23.193,19.043
-0.556,-1.341,1.222,28.625,27.649,26.733
-0.580,-1.428,1.143,27.405,27.954,38.574
-0.601,-1.496,1.045,23.132,25.146,50.720
-0.614,-1.500,0.937,14.648,21.973,65.552
-0.589,-1.495,0.854,2.747,16.296,86.426
-0.554,-1.449,0.796,-12.451,12.390,111.450
-0.528,-1.333,0.736,-29.846,10.498,136.230
-0.502,-1.187,0.674,-47.058,9.155,158.569
-0.497,-1.017,0.602,-63.354,8.240,176.758
-0.486,-0.801,0.484,-77.637,7.874,191.284
-0.418,-0.531,0.368,-88.745,6.226,203.674
-0.404,-0.275,0.290,-95.337,1.099,212.708
-0.335,0.094,0.186,-96.619,-5.920,217.957
-0.203,0.499,0.101,-89.600,-19.104,218.567
-0.139,0.860,0.065,-75.684,-39.246,212.952
-0.094,1.198,0.081,-61.707,-58.289,198.120
-0.114,1.533,0.106,-52.673,-64.331,172.424
-0.143,1.816,0.079,-51.575,-51.758,145.020
-0.147,2.073,-0.030,-56.824,-24.780,122.864
0.049,2.261,-0.149,-68.542,3.235,110.413
0.336,2.394,-0.198,-93.384,25.208,111.511
0.653,2.504,-0.104,-134.338,40.955,126.282
0.889,2.738,0.141,-178.894,32.593,141.052
1.147,3.040,0.595,-208.191,8.423,149.048
1.373,3.251,1.198,-212.219,-18.738,144.958
1.563,3.226,1.720,-184.753,-30.029,121.704
1.566,2.999,1.918,-125.305,-14.771,78.918
1.392,2.655,1.751,-44.250,8.850,20.325
1.058,2.251,1.433,30.518,13.245,-37.292
0.762,1.843,1.106,83.984,7.629,-75.623
0.534,1.512,0.818,119.202,0.671,-90.698
0.329,1.239,0.604,135.864,-15.503,-94.727
0.199,1.056,0.487,136.780,-33.875,-97.412
0.129,0.992,0.431,126.526,-41.870,-96.985
0.110,0.944,0.402,109.802,-38.574,-91.919
0.121,0.897,0.393,93.750,-24.780,-86.121
0.158,0.869,0.386,79.285,-13.062,-83.130
0.189,0.868,0.366,66.345,-9.216,-81.421
0.214,0.942,0.322,57.312,-10.986,-79.834
0.227,1.082,0.309,50.720,-19.653,-79.407
0.158,1.129,0.371,46.570,-34.607,-77.820
0.156,1.214,0.446,46.143,-47.119,-74.768
0.157,1.259,0.540,48.401,-54.321,-76.782
0.187,1.177,0.636,53.955,-52.246,-81.787
0.232,1.004,0.678,62.500,-43.274,-90.759
0.239,0.849,0.666,77.393,-34.363,-101.135
0.214,0.702,0.566,95.215,-32.593,-108.948
0.104,0.495,0.504,104.126,-31.494,-114.563
-0.022,0.316,0.509,101.257,-25.513,-112.122
-0.076,0.189,0.563,89.600,-19.226,-99.243
-0.090,0.078,0.654,75.623,-20.569,-86.548
-0.139,-0.029,0.768,63.110,-29.480,-81.055
-0.187,-0.147,0.900,54.382,-36.499,-80.383
-0.252,-0.305,1.004,49.622,-33.447,-80.017
-0.249,-0.418,1.100,47.302,-21.790,-73.975
-0.216,-0.445,1.202,45.593,-11.475,-67.200
-0.231,-0.452,1.296,45.288,-7.568,-64.453
-0.274,-0.474,1.367,48.523,-3.906,-65.125
-0.341,-0.516,1.425,55.603,5.066,-68.787
-0.430,-0.532,1.469,62.622,20.569,-72.083
-0.510,-0.565,1.483,65.552,42.114,-76.660
-0.629,-0.764,1.562,68.237,67.871,-93.689
-0.698,-1.013,1.572,71.716,94.421,-119.019
-0.755,-1.192,1.461,72.693,112.000,-135.376
-0.839,-1.410,1.328,83.008,122.803,-147.034
-1.021,-1.588,1.144,100.281,125.732,-147.766
-0.959,-1.698,0.911,112.915,124.084,-129.761
-0.909,-1.696,0.729,114.929,121.338,-85.938
-0.709,-1.549,0.667,106.140,98.755,-44.189
-0.484,-1.417,0.656,94.238,55.298,-23.865
-0.271,-1.321,0.602,79.651,23.621,-8.606
-0.100,-1.224,0.591,59.937,8.667,14.099
0.051,-1.074,0.596,39.795,-2.075,35.461
0.193,-0.960,0.661,24.536,-11.414,52.002
0.323,-0.794,0.764,15.930,-17.395,67.261
0.440,-0.570,0.902,12.146,-10.925,81.055
0.483,-0.349,0.954,16.479,-2.502,83.557
0.528,-0.103,0.942,28.564,-2.014,78.247
0.645,0.079,1.012,37.781,-9.827,67.383
0.627,0.024,0.974,32.959,-4.700,53.345
0.614,-0.018,0.938,20.874,7.141,34.912
0.605,-0.034,0.975,12.817,8.240,20.325
0.574,-0.043,1.035,16.052,3.967,6.775
0.551,-0.082,0.992,27.649,2.930,-4.272
0.536,-0.156,0.877,38.025,3.906,-12.817
0.490,-0.265,0.803,40.100,1.282,-20.447
0.333,-0.269,0.872,34.668,0.793,-27.649
0.342,-0.357,0.722,26.367,14.893,-30.884
0.296,-0.510,0.696,26.367,22.095,-29.358
0.241,-0.485,0.620,27.588,23.682,-24.780
0.192,-0.474,0.620,28.015,23.193,-19.287
0.194,-0.524,0.622,25.940,24.597,-15.930
0.200,-0.507,0.626,21.484,25.024,-9.277
0.204,-0.554,0.592,17.822,21.118,-3.967
0.177,-0.547,0.594,15.564,16.357,2.136
0.115,-0.508,0.681,10.193,13.000,7.446
0.150,-0.516,0.704,3.296,11.902,13.794
0.156,-0.421,0.850,4.578,8.484,19.104
0.154,-0.356,0.951,10.803,11.292,13.672
0.155,-0.348,0.880,16.602,19.653,10.498
0.176,-0.401,0.828,22.644,24.414,11.719
0.177,-0.464,0.752,17.273,23.254,12.756
0.162,-0.479,0.778,2.502,18.555,12.573
0.151,-0.489,0.826,-13.000,15.625,12.939
0.162,-0.477,0.792,-18.372,12.756,15.442
0.135,-0.536,0.858,-14.648,11.292,17.578
0.152,-0.562,0.798,-18.860,13.977,20.325
0.185,-0.538,0.794,-26.184,17.822,22.888
0.150,-0.566,0.807,-24.963,20.264,22.644
0.187,-0.578,0.741,-17.395,18.250,24.963
0.222,-0.540,0.813,-3.540,15.198,27.161
0.156,-0.515,0.858,16.052,19.531,22.888
0.092,-0.595,0.857,37.903,29.846,21.484
0.230,-0.658,0.767,49.500,33.691,26.794
0.077,-0.659,0.697,48.462,33.020,42.297
0.167,-0.753,0.633,30.151,25.696,52.551
